graph,original_order,original_size,original_time,original_iterations,original_error,original_technique,batch_size,order,size,time,iterations,error,technique
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77445","906063","49.206","28","0.0000012033","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77451","906054","91.484","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77451","906054","34.12","20","0.000005707","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77451","906054","34.14","20","0.000005707","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77463","906056","91.452","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77463","906056","31.994","19","0.0000077133","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77463","906056","32.046","19","0.0000077133","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77552","906602","91.071","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77552","906602","40.872","24","0.000005995","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77552","906602","40.84","24","0.000005995","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77564","906599","91.779","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77564","906599","42.894","25","0.000008635","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77564","906599","42.998","25","0.000008635","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77540","906598","91.123","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77540","906598","44.582","26","0.0000026027","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77540","906598","44.861","26","0.0000026027","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77558","906609","92.054","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77558","906609","37.845","22","0.0000073174","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77558","906609","37.856","22","0.0000073174","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77545","906608","91.613","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77545","906608","47.806","28","0.0000018103","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77545","906608","47.922","28","0.0000018103","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78254","910953","92.588","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78254","910953","54.138","32","0.0000014468","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78254","910953","54.208","32","0.0000014468","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78202","910909","90.727","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78202","910909","52.222","31","0.0000032022","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78202","910909","52.323","31","0.0000032022","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78263","910963","91.007","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78263","910963","54.208","32","0.0000032871","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78263","910963","54.133","32","0.0000032871","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78193","910930","92.723","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78193","910930","59.528","35","0.0000023301","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78193","910930","59.608","35","0.0000023301","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78265","910962","93.04","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78265","910962","57.865","34","0.0000022505","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78265","910962","57.971","34","0.0000022505","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78957","916271","92.573","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78957","916271","60.584","35","0.0000015039","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78957","916271","60.534","35","0.0000015039","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78967","916281","92.002","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78967","916281","62.052","36","0.0000023567","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78967","916281","62.358","36","0.0000023567","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78952","916260","92.545","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78952","916260","62.635","36","0.0000015474","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78952","916260","62.735","36","0.0000015474","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78928","916240","95.507","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78928","916240","61.356","35","0.000001481","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78928","916240","61.159","35","0.000001481","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78913","916232","91.463","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78913","916232","64.385","37","0.0000020772","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78913","916232","63.64","37","0.0000020772","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82709","957417","92.23","49","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82709","957417","84.878","45","6.174e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82709","957417","84.93","45","6.174e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82696","957421","92.539","49","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82696","957421","84.842","45","8.0526e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82696","957421","85.154","45","8.0526e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82718","957470","95.006","49","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82718","957470","85.544","45","4.5533e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82718","957470","85.57","45","4.5533e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82682","957392","92.634","49","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82682","957392","85.139","45","8.5232e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82682","957392","85.501","45","8.5232e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82661","957403","92.785","49","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82661","957403","85.047","45","5.0134e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82661","957403","84.883","45","5.0134e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84361","1007152","97.305","48","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84361","1007152","95.474","47","3.3323e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84361","1007152","95.597","47","3.3323e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84332","1007177","97.246","48","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84332","1007177","97.407","48","4.3542e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84332","1007177","97.024","48","4.3542e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84357","1007149","94.722","47","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84357","1007149","94.617","47","0.0000015404","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84357","1007149","94.668","47","0.0000015404","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84354","1007109","97.183","48","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84354","1007109","94.999","47","0.000001137","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84354","1007109","94.887","47","0.000001137","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84345","1007165","96.981","48","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84345","1007165","94.921","47","5.4847e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84345","1007165","95.142","47","5.4847e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405471","77.292","33","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405471","79.002","34","4.0967e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405471","78.781","34","4.0967e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405474","72.475","31","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405474","73.828","32","1.9725e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405474","73.548","32","1.9725e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405469","79.261","34","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405469","79.233","34","0.0000010541","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405469","79.495","34","0.0000010541","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405477","78.029","33","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405477","77.947","33","5.1768e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405477","78.157","33","5.1768e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405468","75.971","32","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405468","78.781","33","2.025e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405468","78.46","33","2.025e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","101.602","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","7.8","4","0.0000034629","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","7.789","4","0.0000034629","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","101.187","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","11.252","5","0.0000051708","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","11.23","5","0.0000051708","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","100.834","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","11.29","5","0.0000056742","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","11.317","5","0.0000056742","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","101.499","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","7.806","4","0.0000041436","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","7.756","4","0.0000041436","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","100.799","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","14.9","7","0.0000044853","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","14.847","7","0.0000044853","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","101.378","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","13.154","6","0.0000023707","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","13.151","6","0.0000023707","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","101.262","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","16.846","8","0.0000035563","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","16.897","8","0.0000035563","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","101.986","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","16.855","8","0.0000040251","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952196","16.841","8","0.0000040251","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952197","101.279","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952197","13.068","6","0.0000028186","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82169","952197","13.171","6","0.0000028186","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82168","952196","101.182","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82168","952196","14.846","7","0.0000025723","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82168","952196","14.865","7","0.0000025723","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169","952201","101.029","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169","952201","15.06","7","0.0000052662","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169","952201","15.013","7","0.0000052662","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169","952201","101.426","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169","952201","18.831","9","0.000004713","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169","952201","18.807","9","0.000004713","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952201","102.164","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952201","18.629","9","0.0000048955","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952201","18.718","9","0.0000048955","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952202","101.413","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952202","18.558","9","0.0000032296","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952202","18.428","9","0.0000032296","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952203","101.896","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952203","16.887","8","0.0000056742","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82170","952203","16.717","8","0.0000056742","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82178","952247","101.6","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82178","952247","27.698","14","0.0000020435","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82178","952247","27.729","14","0.0000020435","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82180","952245","101.46","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82180","952245","26.155","14","0.000001566","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82180","952245","26.209","14","0.000001566","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82175","952245","102.093","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82175","952245","28.253","15","0.0000030661","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82175","952245","27.97","15","0.0000030661","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82180","952244","101.758","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82180","952244","22.659","12","0.0000023681","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82180","952244","22.692","12","0.0000023681","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82184","952249","101.186","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82184","952249","31.54","17","0.0000016619","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82184","952249","31.41","17","0.0000016619","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82181","952297","101.808","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82181","952297","31.937","17","0.0000014361","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82181","952297","31.833","17","0.0000014361","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183","952296","101.963","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183","952296","31.935","17","0.000002501","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183","952296","31.939","17","0.000002501","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82188","952301","100.918","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82188","952301","37.105","20","0.0000015458","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82188","952301","36.881","20","0.0000015458","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82181","952295","100.97","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82181","952295","31.796","17","0.0000022683","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82181","952295","31.738","17","0.0000022683","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183","952300","101.751","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183","952300","31.899","17","0.0000023058","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183","952300","31.855","17","0.0000023058","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82247","952729","101.751","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82247","952729","48.634","27","0.0000014158","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82247","952729","48.493","27","0.0000014158","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82257","952737","101.755","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82257","952737","50.332","28","0.0000020715","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82257","952737","50.262","28","0.0000020715","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82262","952734","102.093","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82262","952734","36.407","21","0.0000031471","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82262","952734","36.339","21","0.0000031471","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82270","952743","101.977","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82270","952743","47.18","26","0.0000027327","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82270","952743","47.086","26","0.0000027327","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82250","952734","100.923","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82250","952734","52.015","29","0.0000013903","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82250","952734","52.117","29","0.0000013903","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82333","953273","98.392","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82333","953273","55.467","31","0.0000019437","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82333","953273","55.344","31","0.0000019437","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82351","953276","101.814","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82351","953276","40.428","23","0.0000048103","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82351","953276","40.488","23","0.0000048103","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82352","953273","101.231","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82352","953273","47.409","27","0.0000032049","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82352","953273","47.313","27","0.0000032049","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82353","953280","101.009","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82353","953280","43.413","25","0.0000030915","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82353","953280","43.337","25","0.0000030915","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82342","953289","101.168","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82342","953289","53.877","30","0.0000022319","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82342","953289","54.471","30","0.0000022319","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5000","83004","957594","103.467","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5000","83004","957594","60.942","35","0.0000020683","pagerankDynamic"
